CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100),Gender_Enc,Cluster,Segment,R_proxy,F_proxy,M_proxy,RFM_Segment
11797,Male,46,83.0,75.0,0,3,VIP Customers,High,Low,High,VIP Customers
11798,Male,59,111.0,20.0,0,0,New Customers,Low,Low,High,New Customers
11799,Male,38,37.0,21.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
11800,Female,29,83.0,69.0,1,3,VIP Customers,High,High,High,VIP Customers
11801,Female,43,33.0,7.0,1,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
11802,Female,33,86.0,73.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
11803,Male,37,94.0,100.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
11804,Female,19,58.0,41.0,1,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
11805,Male,27,66.0,64.0,0,4,Loyal Customers,High,High,Moderate,Loyal Customers
11806,Female,26,31.0,27.0,1,2,At-Risk / Churn,Low,High,Low,At-Risk / Churn
11807,Male,27,39.0,96.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
11808,Male,53,20.0,13.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
11809,Male,43,33.0,24.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
11810,Female,54,37.0,12.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
11811,Female,27,71.0,45.0,1,4,Loyal Customers,Moderate,High,High,Loyal Customers
11812,Female,21,58.0,58.0,1,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
11813,Female,44,19.0,17.0,1,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
11814,Male,55,32.0,13.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
11815,Male,36,130.0,65.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
11816,Male,58,90.0,32.0,0,0,New Customers,Low,Low,High,New Customers
11817,Male,59,114.0,31.0,0,0,New Customers,Low,Low,High,New Customers
11818,Male,46,101.0,83.0,0,3,VIP Customers,High,Low,High,VIP Customers
11819,Male,28,44.0,82.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
11820,Female,36,107.0,59.0,1,3,VIP Customers,Moderate,Moderate,High,VIP Customers
11821,Female,40,62.0,40.0,1,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
11822,Male,29,26.0,76.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
11823,Male,53,115.0,38.0,0,0,New Customers,Moderate,Low,High,New Customers
11824,Male,27,30.0,76.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
11825,Female,20,76.0,57.0,1,4,Loyal Customers,Moderate,High,High,Loyal Customers
11826,Male,28,68.0,83.0,0,1,Discount Seekers,High,High,Moderate,Discount Seekers
11827,Female,41,129.0,100.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
11828,Female,18,61.0,55.0,1,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
11829,Male,33,43.0,19.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
11830,Male,43,27.0,33.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
11831,Male,56,106.0,23.0,0,0,New Customers,Low,Low,High,New Customers
11832,Female,18,64.0,63.0,1,4,Loyal Customers,High,High,Moderate,Loyal Customers
11833,Female,32,39.0,68.0,1,1,Discount Seekers,High,Moderate,Low,Discount Seekers
11834,Male,21,53.0,29.0,0,2,At-Risk / Churn,Low,High,Moderate,At-Risk / Churn
11835,Female,49,112.0,27.0,1,0,New Customers,Low,Low,High,New Customers
11836,Male,29,19.0,28.0,0,2,At-Risk / Churn,Low,High,Low,At-Risk / Churn
11837,Male,51,85.0,29.0,0,0,New Customers,Low,Low,High,New Customers
11838,Male,27,39.0,56.0,0,4,Loyal Customers,Moderate,High,Low,Loyal Customers
11839,Female,46,41.0,17.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
11840,Male,32,23.0,6.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
11841,Male,33,28.0,28.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
11842,Female,41,98.0,17.0,1,0,New Customers,Low,Moderate,High,New Customers
11843,Female,29,69.0,44.0,1,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
11844,Female,28,26.0,57.0,1,1,Discount Seekers,Moderate,High,Low,Discount Seekers
11845,Male,53,57.0,56.0,0,4,Loyal Customers,Moderate,Low,Moderate,Loyal Customers
11846,Female,51,37.0,17.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
11847,Female,24,86.0,23.0,1,0,New Customers,Low,High,High,New Customers
11848,Female,24,56.0,61.0,1,4,Loyal Customers,High,High,Moderate,Loyal Customers
11849,Female,30,88.0,76.0,1,3,VIP Customers,High,High,High,VIP Customers
11850,Male,18,77.0,87.0,0,3,VIP Customers,High,High,High,VIP Customers
11851,Female,47,89.0,88.0,1,3,VIP Customers,High,Low,High,VIP Customers
11852,Male,19,60.0,39.0,0,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
11853,Female,29,67.0,62.0,1,4,Loyal Customers,High,High,Moderate,Loyal Customers
11854,Female,29,54.0,64.0,1,1,Discount Seekers,High,High,Moderate,Discount Seekers
11855,Female,38,118.0,18.0,1,0,New Customers,Low,Moderate,High,New Customers
11856,Male,54,36.0,36.0,0,2,At-Risk / Churn,Moderate,Low,Low,At-Risk / Churn
11857,Female,39,105.0,12.0,1,0,New Customers,Low,Moderate,High,New Customers
11858,Female,34,116.0,60.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
11859,Female,18,39.0,79.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
11860,Female,28,48.0,78.0,1,1,Discount Seekers,High,High,Moderate,Discount Seekers
11861,Female,34,48.0,50.0,1,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
11862,Male,53,37.0,18.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
11863,Male,31,74.0,55.0,0,4,Loyal Customers,Moderate,Moderate,High,Loyal Customers
11864,Male,35,60.0,56.0,0,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
11865,Female,22,47.0,63.0,1,1,Discount Seekers,High,High,Moderate,Discount Seekers
11866,Male,53,30.0,11.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
11867,Female,56,46.0,3.0,1,2,At-Risk / Churn,Low,Low,Moderate,At-Risk / Churn
11868,Female,33,40.0,21.0,1,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
11869,Female,18,37.0,85.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
11870,Male,35,37.0,98.0,0,1,Discount Seekers,High,Moderate,Low,Discount Seekers
11871,Male,25,39.0,31.0,0,2,At-Risk / Churn,Low,High,Low,At-Risk / Churn
11872,Female,40,98.0,78.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
11873,Female,37,93.0,85.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
11874,Female,28,53.0,70.0,1,1,Discount Seekers,High,High,Moderate,Discount Seekers
11875,Male,28,52.0,50.0,0,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
11876,Male,25,74.0,29.0,0,4,Loyal Customers,Low,High,High,Loyal Customers
11877,Male,27,57.0,60.0,0,4,Loyal Customers,High,High,Moderate,Loyal Customers
11878,Male,62,120.0,15.0,0,0,New Customers,Low,Low,High,New Customers
11879,Male,27,36.0,77.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
11880,Male,37,74.0,43.0,0,4,Loyal Customers,Moderate,Moderate,High,Loyal Customers
11881,Female,51,104.0,27.0,1,0,New Customers,Low,Low,High,New Customers
11882,Male,34,99.0,65.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
11883,Female,57,23.0,25.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
11884,Female,30,23.0,1.0,1,2,At-Risk / Churn,Low,High,Low,At-Risk / Churn
11885,Male,22,35.0,79.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
11886,Male,56,20.0,8.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
11887,Female,30,103.0,67.0,1,3,VIP Customers,High,High,High,VIP Customers
11888,Male,30,106.0,85.0,0,3,VIP Customers,High,High,High,VIP Customers
11889,Female,52,96.0,29.0,1,0,New Customers,Low,Low,High,New Customers
11890,Female,25,85.0,75.0,1,3,VIP Customers,High,High,High,VIP Customers
11891,Male,23,36.0,92.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
11892,Male,32,35.0,24.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
11893,Female,50,39.0,11.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
11894,Male,35,129.0,35.0,0,0,New Customers,Moderate,Moderate,High,New Customers
11895,Male,48,98.0,50.0,0,0,New Customers,Moderate,Low,High,New Customers
11896,Male,38,108.0,91.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
11897,Female,46,31.0,23.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
11898,Female,27,69.0,59.0,1,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
11899,Female,30,34.0,71.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
11900,Female,47,29.0,8.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
11901,Female,64,34.0,18.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
11902,Female,36,68.0,50.0,1,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
11903,Male,21,24.0,85.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
11904,Female,59,115.0,34.0,1,0,New Customers,Low,Low,High,New Customers
11905,Female,28,44.0,98.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
11906,Female,30,36.0,68.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
11907,Male,20,54.0,67.0,0,1,Discount Seekers,High,High,Moderate,Discount Seekers
11908,Male,51,116.0,31.0,0,0,New Customers,Low,Low,High,New Customers
11909,Male,55,105.0,47.0,0,0,New Customers,Moderate,Low,High,New Customers
11910,Male,62,27.0,33.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
11911,Male,29,58.0,29.0,0,4,Loyal Customers,Low,High,Moderate,Loyal Customers
11912,Male,29,49.0,72.0,0,1,Discount Seekers,High,High,Moderate,Discount Seekers
11913,Female,41,103.0,71.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
11914,Female,28,72.0,44.0,1,4,Loyal Customers,Moderate,High,High,Loyal Customers
11915,Male,37,59.0,1.0,0,2,At-Risk / Churn,Low,Moderate,Moderate,At-Risk / Churn
11916,Female,39,61.0,78.0,1,1,Discount Seekers,High,Moderate,Moderate,Discount Seekers
11917,Female,32,61.0,66.0,1,4,Loyal Customers,High,Moderate,Moderate,Loyal Customers
11918,Female,30,51.0,50.0,1,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
11919,Male,25,114.0,75.0,0,3,VIP Customers,High,High,High,VIP Customers
11920,Female,40,63.0,38.0,1,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
11921,Female,35,65.0,49.0,1,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
11922,Male,26,88.0,84.0,0,3,VIP Customers,High,High,High,VIP Customers
11923,Male,41,36.0,15.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
11924,Male,26,74.0,53.0,0,4,Loyal Customers,Moderate,High,High,Loyal Customers
11925,Male,27,100.0,72.0,0,3,VIP Customers,High,High,High,VIP Customers
11926,Female,38,57.0,51.0,1,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
11927,Female,37,25.0,20.0,1,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
11928,Male,37,36.0,26.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
11929,Female,57,120.0,20.0,1,0,New Customers,Low,Low,High,New Customers
11930,Male,30,102.0,75.0,0,3,VIP Customers,High,High,High,VIP Customers
11931,Female,32,40.0,77.0,1,1,Discount Seekers,High,Moderate,Low,Discount Seekers
11932,Male,50,124.0,25.0,0,0,New Customers,Low,Low,High,New Customers
11933,Male,39,35.0,22.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
11934,Male,50,28.0,24.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
11935,Female,34,108.0,76.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
11936,Male,50,42.0,26.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
11937,Female,36,32.0,70.0,1,1,Discount Seekers,High,Moderate,Low,Discount Seekers
11938,Male,41,115.0,20.0,0,0,New Customers,Low,Moderate,High,New Customers
11939,Female,59,34.0,22.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
11940,Male,66,103.0,30.0,0,0,New Customers,Low,Low,High,New Customers
11941,Male,44,34.0,21.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
11942,Female,38,40.0,11.0,1,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
11943,Female,31,110.0,86.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
11944,Male,30,64.0,23.0,0,2,At-Risk / Churn,Low,High,Moderate,At-Risk / Churn
11945,Female,29,49.0,61.0,1,4,Loyal Customers,High,High,Moderate,Loyal Customers
11946,Male,37,54.0,34.0,0,4,Loyal Customers,Low,Moderate,Moderate,Loyal Customers
11947,Female,32,103.0,83.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
11948,Male,33,89.0,81.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
11949,Female,44,108.0,38.0,1,0,New Customers,Moderate,Moderate,High,New Customers
11950,Male,25,46.0,74.0,0,1,Discount Seekers,High,High,Moderate,Discount Seekers
11951,Male,24,41.0,75.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
11952,Female,44,33.0,11.0,1,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
11953,Male,34,21.0,34.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
11954,Male,24,48.0,87.0,0,1,Discount Seekers,High,High,Moderate,Discount Seekers
11955,Male,36,68.0,51.0,0,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
11956,Female,38,65.0,53.0,1,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
11957,Female,26,38.0,93.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
11958,Female,18,36.0,61.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
11959,Male,27,96.0,35.0,0,0,New Customers,Moderate,High,High,New Customers
11960,Male,27,57.0,47.0,0,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
11961,Female,40,58.0,42.0,1,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
11962,Male,36,47.0,58.0,0,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
11963,Male,45,119.0,74.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
11964,Female,18,32.0,25.0,1,2,At-Risk / Churn,Low,High,Low,At-Risk / Churn
11965,Male,55,123.0,26.0,0,0,New Customers,Low,Low,High,New Customers
11966,Female,42,121.0,23.0,1,0,New Customers,Low,Moderate,High,New Customers
11967,Female,28,62.0,43.0,1,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
11968,Female,41,42.0,25.0,1,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
11969,Male,24,119.0,75.0,0,3,VIP Customers,High,High,High,VIP Customers
11970,Male,29,48.0,83.0,0,1,Discount Seekers,High,High,Moderate,Discount Seekers
11971,Female,56,15.0,26.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
11972,Male,25,122.0,70.0,0,3,VIP Customers,High,High,High,VIP Customers
11973,Male,36,113.0,70.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
11974,Male,30,41.0,69.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
11975,Male,48,30.0,13.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
11976,Female,28,59.0,50.0,1,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
11977,Female,49,112.0,25.0,1,0,New Customers,Low,Low,High,New Customers
11978,Female,42,63.0,41.0,1,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
11979,Female,51,101.0,44.0,1,0,New Customers,Moderate,Low,High,New Customers
11980,Female,55,75.0,95.0,1,3,VIP Customers,High,Low,High,VIP Customers
11981,Male,45,29.0,22.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
11982,Male,42,48.0,6.0,0,2,At-Risk / Churn,Low,Moderate,Moderate,At-Risk / Churn
11983,Male,70,102.0,23.0,0,0,New Customers,Low,Low,High,New Customers
11984,Male,20,32.0,6.0,0,2,At-Risk / Churn,Low,High,Low,At-Risk / Churn
11985,Female,27,101.0,82.0,1,3,VIP Customers,High,High,High,VIP Customers
11986,Female,32,126.0,28.0,1,0,New Customers,Low,Moderate,High,New Customers
11987,Male,29,130.0,73.0,0,3,VIP Customers,High,High,High,VIP Customers
11988,Female,56,29.0,24.0,1,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
11989,Male,18,37.0,62.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
11990,Male,23,63.0,51.0,0,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
11991,Male,46,36.0,18.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
11992,Male,47,19.0,40.0,0,2,At-Risk / Churn,Moderate,Low,Low,At-Risk / Churn
11993,Female,32,55.0,37.0,1,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
11994,Male,36,22.0,35.0,0,2,At-Risk / Churn,Moderate,Moderate,Low,At-Risk / Churn
11995,Female,36,46.0,27.0,1,2,At-Risk / Churn,Low,Moderate,Moderate,At-Risk / Churn
11996,Male,57,26.0,20.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
11997,Female,31,39.0,54.0,1,4,Loyal Customers,Moderate,Moderate,Low,Loyal Customers
11998,Male,35,100.0,65.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
11999,Female,35,71.0,57.0,1,4,Loyal Customers,Moderate,Moderate,High,Loyal Customers
12000,Male,42,90.0,78.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
12001,Male,19,52.0,65.0,0,1,Discount Seekers,High,High,Moderate,Discount Seekers
12002,Male,41,28.0,16.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
12003,Female,30,101.0,83.0,1,3,VIP Customers,High,High,High,VIP Customers
12004,Female,19,23.0,73.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
12005,Male,67,77.0,31.0,0,4,Loyal Customers,Low,Low,High,Loyal Customers
12006,Male,18,71.0,45.0,0,4,Loyal Customers,Moderate,High,High,Loyal Customers
12007,Female,69,104.0,20.0,1,0,New Customers,Low,Low,High,New Customers
12008,Female,21,64.0,71.0,1,1,Discount Seekers,High,High,Moderate,Discount Seekers
12009,Male,45,106.0,29.0,0,0,New Customers,Low,Moderate,High,New Customers
12010,Female,18,50.0,40.0,1,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
12011,Male,21,66.0,77.0,0,1,Discount Seekers,High,High,Moderate,Discount Seekers
12012,Male,23,78.0,65.0,0,4,Loyal Customers,High,High,High,Loyal Customers
12013,Male,31,75.0,54.0,0,4,Loyal Customers,Moderate,Moderate,High,Loyal Customers
12014,Male,33,52.0,47.0,0,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
12015,Male,46,112.0,87.0,0,3,VIP Customers,High,Low,High,VIP Customers
12016,Male,30,40.0,78.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
12017,Female,44,19.0,35.0,1,2,At-Risk / Churn,Moderate,Moderate,Low,At-Risk / Churn
12018,Female,29,56.0,59.0,1,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
12019,Female,38,32.0,21.0,1,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
12020,Male,60,21.0,29.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
12021,Female,64,123.0,13.0,1,0,New Customers,Low,Low,High,New Customers
12022,Female,41,105.0,28.0,1,0,New Customers,Low,Moderate,High,New Customers
12023,Male,33,52.0,19.0,0,2,At-Risk / Churn,Low,Moderate,Moderate,At-Risk / Churn
12024,Female,24,50.0,37.0,1,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
12025,Male,27,113.0,37.0,0,0,New Customers,Moderate,High,High,New Customers
12026,Male,52,38.0,23.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
12027,Male,22,44.0,77.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
12028,Male,60,105.0,31.0,0,0,New Customers,Low,Low,High,New Customers
12029,Male,39,92.0,26.0,0,0,New Customers,Low,Moderate,High,New Customers
12030,Female,33,102.0,81.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
12031,Male,42,99.0,17.0,0,0,New Customers,Low,Moderate,High,New Customers
12032,Male,29,87.0,74.0,0,3,VIP Customers,High,High,High,VIP Customers
12033,Female,24,51.0,80.0,1,1,Discount Seekers,High,High,Moderate,Discount Seekers
12034,Male,50,99.0,30.0,0,0,New Customers,Low,Low,High,New Customers
12035,Male,31,77.0,40.0,0,4,Loyal Customers,Moderate,Moderate,High,Loyal Customers
12036,Male,46,133.0,25.0,0,0,New Customers,Low,Low,High,New Customers
12037,Male,33,103.0,78.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
12038,Female,32,34.0,37.0,1,2,At-Risk / Churn,Moderate,Moderate,Low,At-Risk / Churn
12039,Female,47,120.0,29.0,1,0,New Customers,Low,Low,High,New Customers
12040,Male,41,91.0,85.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
12041,Male,28,35.0,72.0,0,1,Discount Seekers,High,High,Low,Discount Seekers
12042,Male,33,100.0,86.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
12043,Male,31,67.0,54.0,0,4,Loyal Customers,Moderate,Moderate,Moderate,Loyal Customers
12044,Male,23,98.0,21.0,0,0,New Customers,Low,High,High,New Customers
12045,Male,32,22.0,58.0,0,1,Discount Seekers,Moderate,Moderate,Low,Discount Seekers
12046,Male,53,39.0,33.0,0,2,At-Risk / Churn,Low,Low,Low,At-Risk / Churn
12047,Female,41,88.0,67.0,1,3,VIP Customers,High,Moderate,High,VIP Customers
12048,Female,27,52.0,63.0,1,1,Discount Seekers,High,High,Moderate,Discount Seekers
12049,Female,31,68.0,92.0,1,1,Discount Seekers,High,Moderate,Moderate,Discount Seekers
12050,Female,34,33.0,18.0,1,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
12051,Male,32,73.0,90.0,0,3,VIP Customers,High,Moderate,High,VIP Customers
12052,Male,26,150.0,65.0,0,3,VIP Customers,High,High,High,VIP Customers
12053,Female,29,55.0,84.0,1,1,Discount Seekers,High,High,Moderate,Discount Seekers
12054,Female,24,34.0,62.0,1,1,Discount Seekers,High,High,Low,Discount Seekers
12055,Male,20,48.0,53.0,0,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
12056,Male,52,113.0,27.0,0,0,New Customers,Low,Low,High,New Customers
12057,Male,24,48.0,53.0,0,4,Loyal Customers,Moderate,High,Moderate,Loyal Customers
12058,Male,38,112.0,43.0,0,0,New Customers,Moderate,Moderate,High,New Customers
12059,Male,45,44.0,11.0,0,2,At-Risk / Churn,Low,Moderate,Low,At-Risk / Churn
